TRACTFIPS,STATE,COUNTY,POPULATION,RISK_SCORE,RISK_RATNG,hurricane_risk,flood_risk,tornado_risk,my_risk_score,my_risk_rating,RPL_THEMES
22063040404,Louisiana,Livingston,3401,97.09365932550064,Relatively High,407746.8707577146,67.63926074055472,413.29563518802416,99.96976205655585,Relatively High,0.1151
22063040405,Louisiana,Livingston,3670,97.1305237121248,Relatively High,254642.03963673106,56.60831462345688,535.0587859464084,99.96976034031428,Relatively High,0.8886
22063040406,Louisiana,Livingston,5221,98.79774532654712,Very High,481002.31841450126,0.0,1397.7545624364177,99.96975344540616,Relatively High,0.3101
22063040501,Louisiana,Livingston,3411,93.96969985254243,Relatively High,188604.91546296424,33.92797070902978,190.2277905732809,99.96972315795509,Relatively Moderate,0.3651
22063040502,Louisiana,Livingston,5971,97.8832707035152,Very High,485405.25723958376,0.0,762.7814871813333,99.96974518258735,Relatively High,0.3336
22063040503,Louisiana,Livingston,3990,97.86900061837036,Very High,311115.5062565903,83.58094984865107,506.36741661840574,99.96975125659552,Relatively High,0.5066
22063040601,Louisiana,Livingston,4559,98.55991057413308,Very High,391847.16937529825,0.0,258.7944657296306,99.96974660146518,Relatively High,0.2867
22063040602,Louisiana,Livingston,4233,98.45407410930885,Very High,431575.7646991258,30.2585479417304,328.14728676990217,99.96977125465041,Relatively High,0.4465
22063040700,Louisiana,Livingston,3528,99.56357322932027,Very High,402556.82271156734,92.5599858610189,468.46887019505635,99.96979946526315,Very High,0.662
22063040805,Louisiana,Livingston,5143,99.12001141606812,Very High,443999.8954758521,223.13150715198822,397.39742972612237,99.96977950989077,Relatively High,0.8504
22063040807,Louisiana,Livingston,2890,93.2395471626314,Relatively High,227760.3337751133,95.71795058956609,229.02805488351,99.96975636632637,Relatively High,0.588
22063040808,Louisiana,Livingston,5098,99.2282262284165,Very High,551736.3923595278,436.47598970185214,1806.7845550008005,99.96975611518099,Relatively High,0.151
22063040809,Louisiana,Livingston,3141,92.39523379156162,Relatively High,371823.52045915433,114.96672628794015,1106.8902578321884,99.96977141659022,Relatively High,0.2463
22063040810,Louisiana,Livingston,3245,91.7162155734196,Relatively High,347006.6057074816,65749.09894989127,1034.3502853160323,99.96976967311983,Relatively High,0.14
22063040811,Louisiana,Livingston,2328,89.48889311706226,Relatively High,288468.9055454128,152.37141908273009,1114.1426005507426,99.96975808982006,Relatively High,0.0293
22063040812,Louisiana,Livingston,8017,99.02249916757837,Very High,737839.5421423262,310.78061922914304,832.5303616196994,99.96974620519428,Relatively High,0.1943
22063040813,Louisiana,Livingston,4159,89.44965038291393,Relatively High,454164.44046757877,37.07900701620691,123.32792062173124,99.96976625448116,Relatively High,0.2823
22063040814,Louisiana,Livingston,5258,92.54506968558246,Relatively High,367004.48514857533,96.8568524990786,402.8295348837595,99.9697243641846,Relatively Moderate,0.107
22063040903,Louisiana,Livingston,3198,85.68472625219997,Relatively High,182557.7032850368,32.58445876642325,987.8238205096497,99.96972773516907,Relatively Moderate,0.4391
22063040904,Louisiana,Livingston,4025,97.96413451933597,Very High,571073.5286418732,428425.4201955965,3956.689083152791,99.96987579292022,Very High,0.2221
22063040905,Louisiana,Livingston,3225,98.66099034390906,Very High,605887.7887251517,3561715.718604029,2668.6997889116815,99.97070751993049,Very High,0.1987
22063040906,Louisiana,Livingston,2057,94.75812205679492,Relatively High,302181.6827913136,3430364.9304566896,1851.402906583686,99.97118136614522,Very High,0.2449
22065960100,Louisiana,Madison,1734,77.42591447462304,Relatively Moderate,4314.18819058654,0.0,21422.896571315563,99.96968094430859,Relatively Low,0.4223
22065960200,Louisiana,Madison,2439,84.19825904961233,Relatively Moderate,3132.904475543331,0.0,45053.055707751984,99.96968554005032,Relatively Low,0.8255
22065960300,Louisiana,Madison,2335,75.9227988393664,Relatively Moderate,2481.3126276231806,0.0,116.02291505220535,99.96967415981183,Very Low,0.9883
22065960400,Louisiana,Madison,1437,65.5781762831185,Relatively Moderate,2132.0828153672987,0.0,107.48479063233921,99.9696747095515,Very Low,0.9633
22065960500,Louisiana,Madison,2065,80.4832802169053,Relatively Moderate,3814.3365580273785,0.0,220.8654110008943,99.96967521216263,Very Low,0.967
22067950100,Louisiana,Morehouse,1436,79.38210531322835,Relatively Moderate,1441.696948959313,0.0,6486.058671197201,99.96967607695719,Very Low,0.5433
22067950200,Louisiana,Morehouse,5382,68.64505541549731,Relatively Moderate,2720.006850338762,0.0,6786.34004113022,99.9696738978568,Very Low,0.5579
22067950300,Louisiana,Morehouse,2475,39.1690053750654,Relatively Low,1198.5248384725378,0.0,4152.397575249561,99.96967373361421,Very Low,0.1518
22067950400,Louisiana,Morehouse,2895,55.358416971887934,Relatively Low,1276.4614407551646,0.0,71.75080796399702,99.96967326217747,Very Low,0.8043
22067950500,Louisiana,Morehouse,4238,72.16738809874897,Relatively Moderate,1931.560862094946,0.0,152.34391269413052,99.96967332558702,Very Low,0.9267
22067950600,Louisiana,Morehouse,2687,76.94073157969842,Relatively Moderate,2255.8291670124536,0.0,7618.445706800807,99.9696754465645,Very Low,0.8116
22067950700,Louisiana,Morehouse,3353,68.74137849022499,Relatively Moderate,1804.8428734453198,0.0,2569.1911505231287,99.96967375939248,Very Low,0.6957
22067950800,Louisiana,Morehouse,3117,60.38862198544452,Relatively Low,1484.3008894699135,0.0,133.32766605702918,99.96967330576442,Very Low,0.7749
22069000100,Louisiana,Natchitoches,1902,46.82371688151073,Relatively Low,3112.8069872252495,0.0,10251.613240105067,99.96967699040073,Very Low,0.478
22069000200,Louisiana,Natchitoches,2964,65.57460876183228,Relatively Moderate,4689.942880532543,0.0,5006.669141923893,99.96967534062861,Very Low,0.6195
22069000300,Louisiana,Natchitoches,4328,71.53593683108977,Relatively Moderate,6538.793366939829,0.0,17811.555673191706,99.9696761407607,Very Low,0.437
22069000400,Louisiana,Natchitoches,3529,68.47262521999714,Relatively Moderate,4550.118833097259,0.0,632.5119851981298,99.96967453616897,Very Low,0.9765
22069000500,Louisiana,Natchitoches,4219,67.29415402178567,Relatively Moderate,6907.918941758377,0.0,271.48882999167495,99.96967430842449,Very Low,0.4282
22069000601,Louisiana,Natchitoches,4560,64.50673072349332,Relatively Moderate,4086.4346475606885,0.0,278.8984373415451,99.96967383632118,Very Low,0.8101
22069000602,Louisiana,Natchitoches,4341,60.91066926699329,Relatively Low,5271.215649574685,0.0,872.5171598191802,99.96967401899224,Very Low,0.4839
22069000700,Louisiana,Natchitoches,2785,75.254483185083,Relatively Moderate,9517.694336797582,0.0,233.0600572888317,99.96967671792738,Very Low,0.7324
22069000800,Louisiana,Natchitoches,4152,64.1416543785378,Relatively Moderate,5485.7536849517965,0.0,20247.01954011805,99.96967628329213,Very Low,0.4208
22069000901,Louisiana,Natchitoches,2626,55.64381867478476,Relatively Low,3350.516243854347,0.0,2086.126990097516,99.96967437218038,Very Low,0.4824
22069000902,Louisiana,Natchitoches,1924,58.216001522142406,Relatively Low,4766.3399520686135,0.0,14541.229798497678,99.96967886506364,Relatively Low,0.4721
22071000100,Louisiana,Orleans,2289,52.360509917709166,Relatively Low,175214.71324406902,2047.0121752421423,0.23630852028404634,99.96972931668064,Relatively Moderate,0.0946
22071000200,Louisiana,Orleans,1136,49.41254816153736,Relatively Low,101605.13117428632,13.770363871562898,0.14046329089096865,99.96977824815141,Relatively High,0.7676
22071000300,Louisiana,Orleans,1176,45.553679303619845,Relatively Low,89613.33084597018,27.33383066179245,0.16537406247321648,99.96974850641313,Relatively High,0.4897
22071000400,Louisiana,Orleans,2060,64.96694096941445,Relatively Moderate,162277.6552427994,27.93625945484034,0.38795451745683873,99.96975347806692,Relatively High,0.5352
22071000601,Louisiana,Orleans,1040,55.9886790657851,Relatively Low,112773.30777774398,35.39317809626414,0.20813556815223264,99.9697951492538,Very High,0.6913
22071000602,Louisiana,Orleans,2477,63.454311944061274,Relatively Moderate,123420.85810219204,33.73053750595927,0.33028780476889863,99.96972780893316,Relatively Moderate,0.6554
22071000603,Louisiana,Orleans,1491,44.44655853113257,Relatively Low,71779.73918342718,34.49095669000663,0.13246728818045675,99.96972950233078,Relatively Moderate,0.7661
22071000604,Louisiana,Orleans,3960,75.91566379679398,Relatively Moderate,228261.55007098583,67.47011024990971,0.6148373690338436,99.96974097792702,Relatively High,0.7727
22071000605,Louisiana,Orleans,2070,73.75493507111261,Relatively Moderate,212706.3497792266,32.52855259687592,0.48872837381263834,99.96978555551308,Very High,0.6444
22071000606,Louisiana,Orleans,4112,81.25267564096465,Relatively Moderate,340597.35520344187,62.82398157492082,0.8380998616015682,99.96975169203766,Relatively High,0.4274
22071000607,Louisiana,Orleans,3702,74.9714598297103,Relatively Moderate,295827.50318630843,41.18294185996968,0.7219886390253127,99.96973552154851,Relatively Moderate,0.1767
22071000611,Louisiana,Orleans,3548,72.57170717785283,Relatively Moderate,161572.66322424528,27.932904022560347,0.4122339101488312,99.96972608051388,Relatively Moderate,0.7544
22071000612,Louisiana,Orleans,1740,64.6506207487038,Relatively Moderate,293466.126918364,98.76587008931912,5.256377795661685,99.96979361336535,Very High,0.0733
22071000615,Louisiana,Orleans,3278,73.6954763830091,Relatively Moderate,245998.5281333553,74.1434499477045,0.5104314665558074,99.96973769617492,Relatively Moderate,0.2962
22071000616,Louisiana,Orleans,4388,88.68620082766496,Relatively High,381848.30116924975,93.40784978917026,1.096411797058115,99.96976993088866,Relatively High,0.6723
22071000617,Louisiana,Orleans,3854,73.18769918660513,Relatively Moderate,155273.40288785376,78.93012046402062,0.31811067755379907,99.96971704300222,Relatively Moderate,0.6466
22071000618,Louisiana,Orleans,3611,84.47176901488845,Relatively Moderate,402788.5900212898,192.90513578881425,1.8735730581728929,99.96976019804681,Relatively High,0.1738
22071000619,Louisiana,Orleans,2123,62.96556152785045,Relatively Moderate,146366.96204194086,67.8696124139802,0.443306809423676,99.96975338137055,Relatively High,0.7515
22071000620,Louisiana,Orleans,2533,71.81777101270038,Relatively Moderate,143063.19579921666,68.40710879210354,0.26816515528605417,99.96974815462214,Relatively High,0.9993
22071000701,Louisiana,Orleans,1074,30.530847167388096,Relatively Low,46308.23810808768,11.069658329739998,0.16381514903352148,99.96971635437988,Relatively Moderate,0.5161
22071000702,Louisiana,Orleans,1755,69.20515625743234,Relatively Moderate,164120.7797097072,23306.350270962244,0.2875525007916271,99.96977668690813,Relatively High,0.4582
22071000800,Louisiana,Orleans,1738,45.615516339247485,Relatively Low,92986.45561735684,15.302288505651692,0.17159888797706668,99.96972284603093,Relatively Moderate,0.4032
22071000901,Louisiana,Orleans,1138,29.697236360176948,Relatively Low,51055.85053668669,10.832976740436903,0.15590367307587913,99.96971966008184,Relatively Moderate,0.5674
22071000902,Louisiana,Orleans,708,15.201208200542265,Very Low,26654.450820934428,11.677586298072692,0.14797576640468027,99.9697169606435,Relatively Moderate,0.761
22071000903,Louisiana,Orleans,915,35.220948484992626,Relatively Low,57848.58454480578,8.974993842063457,0.19533766561875573,99.96975156835144,Relatively High,0.8688
22071000904,Louisiana,Orleans,1147,41.685297055605766,Relatively Low,72063.84720710416,10.540547864855277,0.13298792777939855,99.96974740232176,Relatively High,0.7808
22071001100,Louisiana,Orleans,1865,69.4215858821291,Relatively Moderate,194530.44235166608,11391.989934717241,0.6785114933283645,99.96979615840118,Very High,0.6745
22071001200,Louisiana,Orleans,1698,58.893830566522375,Relatively Low,172012.10587411243,1545.6182479458037,0.2510573431949901,99.96976867471832,Relatively High,0.4062
22071001301,Louisiana,Orleans,1942,59.94030347714408,Relatively Low,102627.9387942129,15.460522995994378,0.30308762318376636,99.9697314200556,Relatively Moderate,0.6635
22071001302,Louisiana,Orleans,1380,27.80645007848547,Relatively Low,48730.54796246076,1.2655309521704368,0.19666261177450328,99.96970952685962,Relatively Low,0.5616
22071001401,Louisiana,Orleans,1682,46.33853398658612,Relatively Low,72027.54052207222,36.22554143020681,0.3939735481958501,99.96972484889176,Relatively Moderate,0.8226
22071001402,Louisiana,Orleans,2061,44.961470770108924,Relatively Low,75181.22877355429,12.52366432786323,0.39118585367587405,99.96970866676347,Relatively Low,0.4758
22071001500,Louisiana,Orleans,1140,54.98858393188413,Relatively Low,87902.62722108472,21.1742151064322,0.4305970482239332,99.96975966482073,Relatively High,0.6891
22071001600,Louisiana,Orleans,160,0.336536174665842,Very Low,1660.951937899187,1.0205020380776477,0.008642221441968868,99.96968099717346,Relatively Low,0.2009
22071001701,Louisiana,Orleans,2103,70.40146506207488,Relatively Moderate,185676.04706450156,68.07496796864456,1.6489624714026851,99.96975455957843,Relatively High,0.3878
22071001702,Louisiana,Orleans,3206,84.1637730105123,Relatively Moderate,277364.13563332934,69.30014557267415,2.1434672930366427,99.96976503452271,Relatively High,0.5975
22071001720,Louisiana,Orleans,4258,86.74665842172858,Relatively High,292973.1175330123,72.95871707612392,3.206657342416128,99.96976178029729,Relatively High,0.9377
22071001723,Louisiana,Orleans,4694,81.80801978785139,Relatively Moderate,236930.7116518612,55.34367996143356,1.9625959473666652,99.96972920216477,Relatively Moderate,0.6752
22071001724,Louisiana,Orleans,4979,84.05674737192598,Relatively Moderate,443382.239517615,19828.321763388118,2.4575785179724035,99.96977412041929,Relatively High,0.632
22071001736,Louisiana,Orleans,2235,79.2893497597869,Relatively Moderate,209716.04458527514,51.85310109771715,1.7165211367448172,99.96979190064818,Very High,0.9018
22071001737,Louisiana,Orleans,3647,67.5997716786377,Relatively Moderate,184974.32431281454,25.444224445130736,0.557576909081218,99.96973267130763,Relatively Moderate,0.7698
22071001739,Louisiana,Orleans,1716,56.26337820482329,Relatively Low,111006.58399997525,25.774432971126355,0.599410133084315,99.96974213570502,Relatively High,0.607
22071001740,Louisiana,Orleans,4390,83.77848071160157,Relatively Moderate,246718.4043109307,55.21321908508204,2.1694634912268307,99.9697394328463,Relatively Moderate,0.7771
22071001741,Louisiana,Orleans,1472,40.64120249250821,Relatively Low,74625.94684992087,13.494928700724454,0.5318574424603157,99.96971887332037,Relatively Moderate,0.3636
22071001743,Louisiana,Orleans,2314,62.77410455215716,Relatively Moderate,117637.65035086474,26.614189465046408,0.5957004919978691,99.96973434790739,Relatively Moderate,0.8152
22071001744,Louisiana,Orleans,4668,76.15230937544595,Relatively Moderate,148910.49806225343,33.2638706333879,0.9862125216667412,99.9697138680095,Relatively Moderate,0.9311
22071001745,Louisiana,Orleans,3416,70.68092089616135,Relatively Moderate,228249.52411770177,30.436757585195195,0.7715663298562019,99.96974129625258,Relatively High,0.5367
22071001746,Louisiana,Orleans,4744,77.71845122009228,Relatively Moderate,253175.79275935548,1564.6917550945293,0.9374468008244567,99.96974223322049,Relatively High,0.9384
22071001747,Louisiana,Orleans,3595,83.0578414117871,Relatively Moderate,413836.4806687012,93.85851218360057,8.203264147113444,99.96975457077151,Relatively High,0.0645
22071001748,Louisiana,Orleans,4084,75.51491223897635,Relatively Moderate,185630.6755170294,37.9640133702232,1.5502218691666803,99.9697271859747,Relatively Moderate,0.794
22071001749,Louisiana,Orleans,2562,59.452742234695336,Relatively Low,93783.72897157528,17.14922877576095,0.5245943793979727,99.96971655885916,Relatively Moderate,0.7933
22071001750,Louisiana,Orleans,4851,89.27008514484136,Relatively High,298683.421730182,52.11979698003316,1.950432347638232,99.96975425122324,Relatively High,0.9824
22071001751,Louisiana,Orleans,1044,97.95462112923941,Very High,800323.2515475145,53885.26223246978,91.44198799677557,99.97076487872873,Very High,1.0
22071001752,Louisiana,Orleans,3133,64.40684012747943,Relatively Moderate,96631.72671350602,25.005053642757453,0.6197127969877854,99.96971257780703,Relatively Moderate,0.9348
22071001753,Louisiana,Orleans,2257,61.50763449555249,Relatively Low,93626.44007773165,34.72950578099592,0.6270390938491195,99.96972443793656,Relatively Moderate,0.8666
22071001754,Louisiana,Orleans,3265,61.706226513818194,Relatively Low,100303.774536844,18.23303361960625,0.5601778582424279,99.9697100533563,Relatively Low,0.8196
22071001755,Louisiana,Orleans,3305,64.11430338201018,Relatively Moderate,291864.1462672195,31.71418326480883,0.6215112338591018,99.96976949199833,Relatively High,0.6408
22071001756,Louisiana,Orleans,1495,40.068020739190416,Relatively Low,54429.8035487625,13.368831643035108,0.28321124189866637,99.96971656053955,Relatively Moderate,0.8035
22071001757,Louisiana,Orleans,1280,32.52390239261761,Relatively Low,57958.70273303631,15.273692204010576,0.27395827809140716,99.96972052538271,Relatively Moderate,0.5814
22071001758,Louisiana,Orleans,1778,80.3274984540741,Relatively Moderate,164160.3758283334,2288926.0352533283,62.58129433392115,99.97074041749313,Very High,0.1591
22071001800,Louisiana,Orleans,1335,52.0810540836227,Relatively Low,124510.9267689637,7603.1000447993965,0.20122522519446495,99.96975509765971,Relatively High,0.2471
22071001900,Louisiana,Orleans,1484,48.65266612757456,Relatively Low,79358.37058690461,2.1017544468123575,0.3473961465779045,99.96973652573398,Relatively Moderate,0.7874
22071002000,Louisiana,Orleans,1413,37.746753555629546,Relatively Low,61519.28421083038,1.707948467762962,0.32042886683459126,99.96971910279345,Relatively Moderate,0.596
22071002100,Louisiana,Orleans,1110,24.815678066879133,Very Low,34675.681144157825,10.617512470079998,0.18061369564741797,99.96970814411948,Relatively Low,0.6987
22071002200,Louisiana,Orleans,1351,30.063501878894545,Relatively Low,46232.694344742195,25.053422539960472,0.24058385410044664,99.96970713445995,Relatively Low,0.5059
22071002300,Louisiana,Orleans,2117,70.82718926889598,Relatively Moderate,143414.40945682072,64.32649688963471,1.1186349211605868,99.96976133090672,Relatively High,0.9582
22071002401,Louisiana,Orleans,1639,38.985872615706604,Relatively Low,69717.20223110804,17.61188192714898,0.3650243546864054,99.96971099160838,Relatively Moderate,0.3475
22071002402,Louisiana,Orleans,2949,62.6254578318984,Relatively Moderate,113699.41084768769,20.885765131004405,0.630779288490088,99.96971508246972,Relatively Moderate,0.6452
22071002501,Louisiana,Orleans,2034,49.28054987394759,Relatively Low,83566.4407488014,47.59824034913023,0.486230814613853,99.96972004368861,Relatively Moderate,0.7243
22071002502,Louisiana,Orleans,2199,53.818436950007126,Relatively Low,99102.91692237591,64.19373087496572,0.572394912582383,99.96972037651048,Relatively Moderate,0.5828
22071002503,Louisiana,Orleans,1836,56.838938305665216,Relatively Low,141336.9346911959,23.624289209902354,0.7682498319459913,99.96974266300252,Relatively High,0.3607
22071002504,Louisiana,Orleans,2303,48.51710031869857,Relatively Low,121629.66274967266,20.29578544523262,0.6568003475930307,99.96971212422349,Relatively Moderate,0.1173
22071002600,Louisiana,Orleans,1134,45.82718926889597,Relatively Low,143455.53645586272,24.69581321738231,0.26501074752914616,99.96977524283146,Relatively High,0.2141
22071002700,Louisiana,Orleans,1324,48.4956951909813,Relatively Low,82458.2282124771,2.082226297298335,0.28877787105906166,99.96975497743037,Relatively High,0.9787
22071002800,Louisiana,Orleans,1535,42.87090329638967,Relatively Low,59484.43735242212,9.905804690197941,0.30961921184038266,99.969714601643,Relatively Moderate,0.6188
22071002900,Louisiana,Orleans,1238,26.221281453646007,Very Low,49817.89610554831,1.381051409700679,0.2592143881602483,99.96971148909127,Relatively Moderate,0.4435
22071003000,Louisiana,Orleans,1215,29.67820957998383,Relatively Low,43242.8290029582,8.760749992046506,0.22506066478859613,99.96971262417732,Relatively Moderate,0.6796
22071003100,Louisiana,Orleans,1335,34.823764448461205,Relatively Low,59565.89289222966,10.88236768576783,0.3099355389811885,99.96972329499471,Relatively Moderate,0.6979
22071003301,Louisiana,Orleans,2622,67.87090329638967,Relatively Moderate,214677.16154941652,159.68610512640024,1.4199828186444978,99.9697380171426,Relatively Moderate,0.1935
22071003302,Louisiana,Orleans,3339,68.4428958759454,Relatively Moderate,215049.0309451116,94.41812657306227,1.5700178803579619,99.96972587075386,Relatively Moderate,0.2353
22071003303,Louisiana,Orleans,2295,46.77971745231414,Relatively Low,75072.7183481409,45.096998776084014,0.3901670625678228,99.96970761468783,Relatively Low,0.5968
22071003304,Louisiana,Orleans,2347,47.59786900061837,Relatively Low,78550.77972475026,22.676288942570732,0.42581887623228687,99.9697055100781,Relatively Low,0.467
22071003307,Louisiana,Orleans,1350,26.875327022784568,Very Low,51812.26381628534,9.863202835354215,0.269590759779844,99.9697022476904,Relatively Low,0.1525
22071003308,Louisiana,Orleans,4063,82.3490938495933,Relatively Moderate,224061.01711222646,37.410389009557875,1.6760178325931347,99.96974279660544,Relatively High,0.9025
22071003400,Louisiana,Orleans,1343,55.57722494410884,Relatively Low,103410.4959148175,2.5281813581858863,0.31655518744208627,99.9697674873152,Relatively High,0.8438
22071003500,Louisiana,Orleans,1452,41.86248394615421,Relatively Low,62198.534309773626,1.7241083828669164,0.3236337998170366,99.96972829345793,Relatively Moderate,0.9435
22071003600,Louisiana,Orleans,1462,52.292727013271175,Relatively Low,85050.35068961619,2.3592717507740484,0.4427492810171122,99.96974423586951,Relatively High,0.8416
22071003701,Louisiana,Orleans,1883,66.29881558293297,Relatively Moderate,155026.55357247975,29.99315627000985,0.8745186134531708,99.96975925295709,Relatively High,0.574
22071003702,Louisiana,Orleans,3460,76.76235551538791,Relatively Moderate,214238.0625629414,35.956838751938996,1.4138861499014275,99.96973020312397,Relatively Moderate,0.39
22071003800,Louisiana,Orleans,1277,60.41478380821006,Relatively Low,241831.01493583823,32.61872060288102,0.33161458786992376,99.96982999900163,Very High,0.2441
22071003900,Louisiana,Orleans,1228,51.735004518860286,Relatively Low,116573.94857024774,18.09249016519554,0.21512783552789203,99.96976861193959,Relatively High,0.5132
22071004000,Louisiana,Orleans,1939,60.923750178376075,Relatively Low,120335.82080541473,18.9080134135482,0.40204342661563114,99.96974047075695,Relatively High,0.6349
22071004100,Louisiana,Orleans,1429,37.65637634971222,Relatively Low,106948.49620516844,18.732459462100948,0.5318114980645225,99.96973143977993,Relatively Moderate,0.1752
22071004401,Louisiana,Orleans,1543,50.753936165152446,Relatively Low,98729.59971115389,37.46563557682836,0.20193194830386402,99.96975053498186,Relatively High,0.8211
22071004402,Louisiana,Orleans,1036,66.78637682538172,Relatively Moderate,156098.57539427292,44.797738309056584,0.28809168195162926,99.96985006684551,Very High,0.7632
22071004500,Louisiana,Orleans,2154,50.994149265090606,Relatively Low,114534.51199385038,39.72208678928589,0.5123891350909867,99.96971625181541,Relatively Moderate,0.2258
22071004600,Louisiana,Orleans,2711,57.04942206155164,Relatively Low,150116.1365842973,28.24519472004038,0.7614510017917057,99.96971788753285,Relatively Moderate,0.2214
22071004800,Louisiana,Orleans,1122,38.56490510393378,Relatively Low,53309.8099688532,1.1881329481943024,0.09859397839141326,99.96973376797929,Relatively Moderate,0.9252
22071004900,Louisiana,Orleans,1734,79.4011320934215,Relatively Moderate,264803.09466531075,55.585944912549884,0.5643525932712898,99.96985939485948,Very High,0.8306
22071005000,Louisiana,Orleans,1697,68.73424344765257,Relatively Moderate,174522.38462588534,57.03969046031195,0.5469159863749566,99.969790086559,Very High,0.7089
22071005400,Louisiana,Orleans,1816,68.11111639632783,Relatively Moderate,193855.36661124998,35.62216183464824,1.0738726856770289,99.96977185740002,Relatively High,0.3908
22071005500,Louisiana,Orleans,2846,74.77643533273081,Relatively Moderate,402302.18815959274,69.53402104780113,3.0472074910259357,99.96977307616322,Relatively High,0.063
22071005601,Louisiana,Orleans,2872,65.05969652285592,Relatively Moderate,220114.36637620386,139.9364453999924,1.430543268457024,99.96972697060194,Relatively Moderate,0.0594
22071005602,Louisiana,Orleans,3186,68.51781382295582,Relatively Moderate,276188.8343811584,165.41806894489818,1.797392539735387,99.96973331795745,Relatively Moderate,0.0462
22071005603,Louisiana,Orleans,1778,37.08200542263234,Relatively Low,128094.13173618593,41.09644701507188,0.6802321239549626,99.96972266414483,Relatively Moderate,0.0381
22071005604,Louisiana,Orleans,1915,38.97635922561005,Relatively Low,122875.37759762617,34.7950472663098,0.7062771954049848,99.9697165759191,Relatively Moderate,0.0235
22071006000,Louisiana,Orleans,1771,87.30675926366362,Relatively High,338627.90844640846,101.42854133162466,0.6534947693548451,99.96992211831798,Very High,0.9531
22071006300,Louisiana,Orleans,2077,56.91980212148599,Relatively Low,120541.95712851593,66.10234148731192,0.2225091868011057,99.9697384926109,Relatively Moderate,0.6965
22071006400,Louisiana,Orleans,2591,55.73538505446416,Relatively Low,157684.65851344247,62.534288825150554,0.3398352457072902,99.96972109133567,Relatively Moderate,0.1899
22071006500,Louisiana,Orleans,2651,71.96047186414879,Relatively Moderate,182456.36830823866,70.97702589061848,0.8535031799268441,99.96973996215316,Relatively Moderate,0.4626
22071006900,Louisiana,Orleans,1376,51.80873329210864,Relatively Low,99236.51851448273,24.69201861697312,0.1934422494267621,99.96976503687924,Relatively High,0.9172
22071007000,Louisiana,Orleans,1911,81.56304999286496,Relatively Moderate,313986.83182855236,83.02224817729079,0.6637262906675994,99.96984559558658,Very High,0.5755
22071007101,Louisiana,Orleans,1898,72.9867288208153,Relatively Moderate,188854.87320299115,68.81892912808608,0.34851537914950553,99.9697777132505,Relatively High,0.5799
22071007200,Louisiana,Orleans,2321,79.81139704133568,Relatively Moderate,214347.67930632635,55.80888936922177,0.4470729408989872,99.96979508638739,Very High,0.9839
22071007501,Louisiana,Orleans,2254,54.2215668553489,Relatively Low,104316.96062609165,37.59354063085017,0.23811027345429017,99.96973059891857,Relatively Moderate,0.8724
22071007502,Louisiana,Orleans,2917,67.19545259953385,Relatively Moderate,119166.57266781126,29.424532780716824,0.22368564033210028,99.96972557182269,Relatively Moderate,0.937
22071007604,Louisiana,Orleans,1894,56.53688817009942,Relatively Low,234970.62397755618,50.66089583002124,2.10901251202926,99.96975660044181,Relatively High,0.0125
22071007605,Louisiana,Orleans,1397,51.92883984207772,Relatively Low,82458.13234850376,31.243944366065485,0.24617504121227798,99.96974536453213,Relatively High,0.8431
22071007607,Louisiana,Orleans,2892,61.88698092565286,Relatively Low,169273.5779175029,60.23469944144246,0.9976352220375936,99.96971646170273,Relatively Moderate,0.1188
22071007608,Louisiana,Orleans,1711,49.34119773581316,Relatively Low,133204.3724511978,282159.58767898876,0.5066242874508277,99.96985451375723,Very High,0.1217
22071007700,Louisiana,Orleans,2481,87.64210626456737,Relatively High,583448.786552549,1066.517691218727,1.3611026688883059,99.96987224365354,Very High,0.2683
22071007800,Louisiana,Orleans,1078,38.59820196927175,Relatively Low,115514.7840118599,15.673646953975256,0.21317305939941225,99.96975058599108,Relatively High,0.0887
22071008200,Louisiana,Orleans,1546,64.60186462445893,Relatively Moderate,166245.1851757372,22.349487349667783,0.3067918732659501,99.96978609722635,Very High,0.5792
22071008300,Louisiana,Orleans,1062,34.03058554916044,Relatively Low,114409.66437429539,15.377833127482747,0.2117997924116196,99.96977035211428,Relatively High,0.3578
22071008400,Louisiana,Orleans,1145,45.822432573847685,Relatively Low,115631.94610739037,2.5750337285137133,0.21338928595464987,99.96977496208945,Relatively High,0.5169
22071008500,Louisiana,Orleans,1189,46.75831232459687,Relatively Low,80485.47657071022,1.7908266043663688,0.1485417924651643,99.96976109232376,Relatively High,0.956
22071008600,Louisiana,Orleans,1137,60.50635018788945,Relatively Low,112862.04766465038,46.18308188926412,0.20828799831067837,99.96980502702185,Very High,0.9963
22071008800,Louisiana,Orleans,1534,31.964990724444657,Relatively Low,91486.24695037317,2.0383189139168723,0.16891251277505057,99.96971387249917,Relatively Moderate,0.0337
22071009000,Louisiana,Orleans,1877,63.989440136992805,Relatively Moderate,236910.8420625827,34.69657189047751,0.4374566317476626,99.96976836873844,Relatively High,0.1349
22071009100,Louisiana,Orleans,1933,56.158730913761126,Relatively Low,112685.77050518863,15.055267990633356,0.20795169734992006,99.96973316275441,Relatively Moderate,0.5528
22071009200,Louisiana,Orleans,1267,46.471721447937966,Relatively Low,81046.67005977809,1.802591926000919,0.14956499163227852,99.96975420178336,Relatively High,0.9084
