ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
22,Louisiana,LA,22087,St. Bernard Parish,22087,"St. Bernard Parish, Louisiana",377.516359092866,44038,0,17778,48,15732,260,14260,1136,1642,341,4506,445,5483,495,3542,515,5408,57,11489,57,8291,602,1901,296,599,166,17713,227,552,153,1216,217,652,192,1132,240,238,14,32.6,2.6,8.0,1.6,28.6,2.8,18.8,1.7,8.1,1.2,12.3,0.1,26.1,0.1,18.9,1.4,12.1,1.9,1.5,0.4,40.2,0.5,3.1,0.9,6.8,1.2,4.1,1.2,7.2,1.5,0.5,0.0,0.5238,0.7143,0.8571,0.6667,0.5714,3.3333,0.8095,0.0,0.9683,0.7143,0.9524,0.7778,3.4128,0.9206,0.5714,0.5714,0.5714,0.6667,0.0476,0.8889,0.3492,0.0159,1.9683,0.1746,9.2858,0.8095,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,35097,2658,300,10385,228,4667,0,1076,58,312,93,0,30,1251,330,22,34,16.9,1.9,23.6,0.5,10.6,0.0,2.4,0.1,0.7,0.2,0.0,0.1,2.8,0.8,0.0,0.1
22,Louisiana,LA,22089,St. Charles Parish,22089,"St. Charles Parish, Louisiana",277.741660569188,52191,0,20531,31,18591,296,8899,1314,1751,422,3741,499,3279,488,3140,512,7513,87,12638,0,7987,786,1781,361,639,281,18655,219,335,154,2345,436,414,145,620,187,519,20,17.3,2.5,6.7,1.6,20.1,2.7,9.3,1.4,6.1,1.0,14.4,0.2,24.2,0.0,15.5,1.5,9.6,1.9,1.3,0.6,35.7,0.4,1.6,0.8,11.4,2.1,2.2,0.8,3.3,1.0,1.0,0.0,0.0159,0.5556,0.3333,0.0317,0.0635,1.0,0.0476,0.127,0.6667,0.2698,0.6984,0.6984,2.4603,0.4762,0.4127,0.4127,0.4127,0.4127,0.1111,0.4603,0.0159,0.1746,1.1746,0.0,5.0476,0.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53153,1666,280,12160,549,3426,0,492,132,525,291,3,10,1704,484,345,266,9.0,1.5,23.3,1.1,6.6,0.0,0.9,0.3,1.0,0.6,0.0,0.1,3.3,0.9,0.7,0.5
22,Louisiana,LA,22091,St. Helena Parish,22091,"St. Helena Parish, Louisiana",408.526380606106,10872,0,5284,24,4004,250,3935,708,1064,350,475,182,1553,341,981,318,2213,4,2220,36,2871,403,533,172,175,100,6034,11,193,126,2297,297,79,67,431,247,145,19,36.7,6.6,21.5,6.7,11.9,4.5,20.9,4.6,9.1,3.0,20.4,0.1,20.4,0.3,26.7,3.8,13.3,4.2,1.7,1.0,55.5,0.1,3.7,2.4,43.5,5.6,1.9,1.7,10.8,6.0,1.3,0.2,0.6984,1.0,0.0159,0.8413,0.8254,3.381,0.8254,0.8889,0.0794,1.0,0.9683,0.8254,3.762,0.9683,0.8889,0.8889,0.8889,0.6984,0.9841,0.2857,0.8571,0.254,3.0793,0.8413,11.1112,0.9524,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,1,4,6756,1361,259,5627,147,220,0,15,27,0,22,0,22,172,143,0,22,34.0,6.1,51.8,1.4,2.0,0.0,0.1,0.3,0.0,0.4,0.0,0.4,1.6,1.3,0.0,0.4
22,Louisiana,LA,22093,St. James Parish,22093,"St. James Parish, Louisiana",237.86119309733,20090,0,8604,23,7498,186,4477,730,337,139,1080,259,1556,251,1208,286,3703,49,4478,74,2575,338,572,203,43,106,10237,26,38,56,1569,268,60,77,633,190,175,10,22.5,3.7,3.6,1.5,14.4,3.4,11.1,1.8,6.1,1.4,18.4,0.2,22.3,0.4,12.9,1.7,7.6,2.7,0.2,0.6,51.0,0.1,0.4,0.7,18.2,3.1,0.8,1.0,8.4,2.5,0.9,0.0,0.127,0.0317,0.0635,0.0952,0.0635,0.3809,0.0,0.7143,0.2857,0.0317,0.3492,0.1429,1.5238,0.0635,0.8254,0.8254,0.8254,0.127,0.381,0.0159,0.5397,0.1587,1.2223,0.0159,3.9524,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20050,1358,216,9732,118,371,0,5,10,0,26,0,26,129,116,0,26,18.1,2.9,48.4,0.6,1.8,0.0,0.0,0.1,0.0,0.2,0.0,0.2,0.6,0.6,0.0,0.2
22,Louisiana,LA,22095,St. John the Baptist Parish,22095,"St. John the Baptist Parish, Louisiana",214.473761747542,41986,0,17799,40,15232,355,10888,1475,1859,469,3541,611,3772,508,2820,506,6185,97,10265,136,6645,877,1344,314,419,192,29070,360,252,130,2060,352,372,199,617,224,454,33,26.2,3.6,9.3,2.3,23.2,4.0,13.6,1.8,6.8,1.2,14.7,0.2,24.4,0.3,16.0,2.1,8.8,2.1,1.1,0.5,69.2,0.9,1.4,0.7,11.6,2.0,2.5,1.3,4.1,1.5,1.1,0.1,0.254,0.8889,0.5397,0.3333,0.1905,2.2064,0.3651,0.1429,0.6984,0.3968,0.5873,0.6349,2.4603,0.4762,0.9683,0.9683,0.9683,0.3651,0.127,0.5873,0.0952,0.2063,1.3809,0.0635,7.0159,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,35165,2053,355,23434,565,3061,0,379,168,68,56,1,2,1491,495,636,450,13.5,2.3,55.8,1.3,7.3,0.0,0.9,0.4,0.2,0.1,0.0,0.1,3.6,1.2,1.5,1.1
22,Louisiana,LA,22097,St. Landry Parish,22097,"St. Landry Parish, Louisiana",924.028575550714,82574,0,36840,42,30888,500,32691,2105,2282,369,7927,762,11503,1058,7135,1034,13479,73,21837,28,11203,909,3190,414,426,214,38305,164,613,189,7431,651,1157,331,2988,401,1203,58,40.3,2.6,6.9,1.1,25.7,2.4,21.5,2.0,8.8,1.3,16.3,0.1,26.4,0.1,13.8,1.1,10.3,1.3,0.6,0.3,46.4,0.2,1.7,0.5,20.2,1.8,3.8,1.1,9.7,1.3,1.5,0.1,0.8095,0.5873,0.7302,0.873,0.7778,3.7778,0.9206,0.4762,0.9841,0.127,0.8413,0.381,2.8096,0.7143,0.7302,0.7302,0.7302,0.4603,0.4921,0.873,0.746,0.2698,2.8412,0.7619,10.1588,0.9048,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,76025,9557,703,33350,471,2056,0,459,40,81,69,176,200,2039,365,144,117,30.9,2.2,40.4,0.6,2.5,0.0,0.6,0.1,0.1,0.1,0.2,0.2,2.5,0.4,0.2,0.1
22,Louisiana,LA,22099,St. Martin Parish,22099,"St. Martin Parish, Louisiana",737.469812726762,51856,0,23563,34,19874,417,14428,1369,1445,336,3987,508,6056,635,4088,569,8411,69,12436,19,8209,847,1284,301,391,164,18559,252,46,35,6083,515,525,189,1577,352,207,39,28.1,2.7,6.2,1.4,20.1,2.5,17.2,1.8,7.9,1.1,16.2,0.1,24.0,0.1,15.9,1.6,6.4,1.5,0.8,0.3,35.8,0.5,0.2,0.1,25.8,2.2,2.7,0.9,7.9,1.8,0.4,0.1,0.3492,0.4603,0.3333,0.5714,0.4762,2.1904,0.3333,0.4603,0.6508,0.3492,0.127,0.5238,2.1111,0.3492,0.4444,0.4444,0.4444,0.0159,0.7302,0.746,0.4286,0.0,1.9207,0.1587,6.6666,0.2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38909,3758,393,14903,309,1647,0,493,38,110,89,74,113,1254,364,78,77,18.9,1.8,28.7,0.6,3.2,0.0,1.0,0.1,0.2,0.2,0.1,0.2,2.4,0.7,0.2,0.1
22,Louisiana,LA,22101,St. Mary Parish,22101,"St. Mary Parish, Louisiana",558.526941968766,49114,0,22516,44,18628,401,16346,1310,1210,258,4776,529,6724,579,2998,466,8634,139,11721,0,8625,659,1331,297,1185,302,21698,151,663,236,4143,343,353,152,2076,352,751,55,33.7,2.7,5.9,1.3,25.6,2.8,19.9,1.7,6.2,1.0,17.6,0.3,23.9,0.0,17.8,1.4,7.2,1.6,2.6,0.7,44.2,0.3,2.9,1.0,18.4,1.5,1.9,0.8,11.1,1.9,1.5,0.1,0.5873,0.3968,0.7143,0.7302,0.1111,2.5397,0.5079,0.6032,0.6349,0.6508,0.1905,0.9365,3.0159,0.8254,0.6667,0.6667,0.6667,0.619,0.3968,0.2857,0.873,0.2698,2.4443,0.4444,8.6666,0.6667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,51430,2893,427,14534,508,3566,0,625,95,738,90,13,22,2168,521,54,56,15.5,2.3,29.6,1.0,7.3,0.0,1.3,0.2,1.5,0.2,0.0,0.1,4.4,1.1,0.1,0.1
22,Louisiana,LA,22103,St. Tammany Parish,22103,"St. Tammany Parish, Louisiana",845.26776486472,266168,0,110680,78,101212,802,52033,2918,6839,782,24735,1457,15987,1313,18279,1517,47243,0,62728,0,42887,2110,7816,949,3311,593,64296,938,7474,769,7750,757,1407,333,3876,597,2232,48,19.8,1.1,5.2,0.6,24.4,1.4,8.7,0.7,6.9,0.6,17.7,0.0,23.6,0.0,16.3,0.8,7.7,0.9,1.3,100.0,24.2,0.4,6.8,0.7,7.0,0.7,1.4,0.3,3.8,0.6,0.8,0.0,0.0476,0.2063,0.6349,0.0,0.2222,1.111,0.0952,0.619,0.5079,0.4127,0.381,0.6984,2.619,0.6349,0.1587,0.1587,0.1587,0.9206,0.0635,0.1429,0.0635,0.0952,1.2857,0.0317,5.1744,0.0794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,245624,8593,702,31846,942,16212,0,3667,420,792,198,689,572,9054,1106,2036,848,8.5,0.7,12.0,0.4,6.1,0.0,1.4,0.2,0.3,0.1,0.3,0.2,3.4,0.4,0.8,0.3
22,Louisiana,LA,22105,Tangipahoa Parish,22105,"Tangipahoa Parish, Louisiana",791.171045691186,133953,0,57354,65,48658,1025,38998,2525,3404,595,11874,1199,14663,1483,9939,1330,19924,157,32510,0,26858,1776,4611,686,845,281,51319,558,909,322,11261,967,1131,341,2864,503,4022,121,30.1,1.9,5.6,1.0,24.4,2.4,16.8,1.7,7.5,1.0,14.9,0.1,24.3,0.0,20.2,1.3,9.5,1.4,0.7,0.2,38.3,0.4,1.6,0.6,19.6,1.7,2.3,0.7,5.9,1.0,3.0,0.1,0.4603,0.3016,0.6349,0.5079,0.3492,2.2539,0.3968,0.1905,0.6825,0.8095,0.6667,0.4762,2.8254,0.7302,0.5079,0.5079,0.5079,0.4127,0.4762,0.5397,0.254,0.5714,2.254,0.3333,7.8412,0.4762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134665,7405,816,39602,744,6332,0,954,180,100,62,43,70,3924,952,364,273,15.2,1.6,29.6,0.6,4.7,0.0,0.7,0.1,0.1,0.1,0.0,0.1,2.9,0.7,0.3,0.2
22,Louisiana,LA,22107,Tensas Parish,22107,"Tensas Parish, Louisiana",603.012495871272,4127,0,2815,14,1593,127,1816,224,166,71,382,89,638,127,337,124,1077,0,905,0,708,135,62,33,0,56,2418,17,62,32,450,95,21,20,139,51,111,4,45.4,5.6,12.4,5.2,24.0,5.2,21.6,4.3,8.4,3.1,26.1,0.0,21.9,0.0,17.6,3.4,3.9,2.0,0.0,1.4,58.6,0.4,2.2,1.1,16.0,3.4,1.4,1.3,8.7,3.2,2.7,0.1,0.9206,0.9365,0.619,0.9048,0.6825,4.0634,0.9683,1.0,0.2381,0.6032,0.0,0.0,1.8413,0.1587,0.9365,0.9365,0.9365,0.5238,0.3016,0.1429,0.5873,0.5079,2.0635,0.2381,8.9047,0.7302,1,1,0,1,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,5,3399,681,112,2168,102,129,79,34,53,0,14,0,14,87,68,0,14,42.7,5.9,52.5,2.5,3.1,1.9,0.8,1.3,0.0,1.1,0.0,1.1,2.1,1.7,0.0,1.1
22,Louisiana,LA,22109,Terrebonne Parish,22109,"Terrebonne Parish, Louisiana",1229.887650175298,108862,0,47314,40,41505,679,26012,2107,2944,546,8428,934,12794,971,7807,1032,16401,97,27320,0,18190,1360,3188,574,576,231,37353,325,2896,523,6911,689,1053,221,3294,595,1258,30,24.3,2.0,5.9,1.1,20.3,2.2,17.6,1.3,7.3,1.0,15.1,0.1,25.1,0.0,16.9,1.3,7.6,1.4,0.6,0.2,34.3,0.3,6.1,1.1,14.6,1.5,2.5,0.5,7.9,1.4,1.2,0.0,0.1746,0.3968,0.381,0.6032,0.3175,1.8731,0.254,0.2222,0.8413,0.5238,0.3492,0.381,2.3175,0.4444,0.3175,0.3175,0.3175,0.8413,0.1905,0.5873,0.4286,0.2222,2.2699,0.3492,6.778,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117833,6236,738,20654,576,5818,0,1301,67,5696,403,24,41,3756,732,104,69,15.0,1.8,19.0,0.5,5.3,0.0,1.2,0.1,5.2,0.4,0.0,0.1,3.5,0.7,0.1,0.1
22,Louisiana,LA,22111,Union Parish,22111,"Union Parish, Louisiana",876.91260756432,21049,0,10458,39,8172,255,7365,795,461,168,1945,267,2096,299,1659,500,4509,57,4561,29,3259,459,612,185,239,134,6442,39,151,84,3659,409,230,126,522,204,527,36,35.9,3.9,5.4,2.0,23.8,3.2,14.1,2.0,8.1,2.4,21.4,0.3,21.7,0.1,15.9,2.2,7.5,2.3,1.2,0.7,30.6,0.2,1.4,0.8,35.0,3.9,2.8,1.5,6.4,2.5,2.5,0.2,0.6508,0.2698,0.6032,0.3651,0.5714,2.4603,0.4762,0.9841,0.2063,0.3492,0.3333,0.6667,2.5396,0.5714,0.2222,0.2222,0.2222,0.3651,0.9365,0.7937,0.3175,0.4603,2.8731,0.7778,8.0952,0.5556,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,15481,2883,335,4976,124,1099,0,6,9,29,40,6,10,326,138,0,26,35.3,3.9,23.6,0.6,5.2,0.0,0.0,0.1,0.1,0.2,0.0,0.1,1.5,0.7,0.0,0.2
22,Louisiana,LA,22113,Vermilion Parish,22113,"Vermilion Parish, Louisiana",1172.055833921942,57202,0,25735,30,21704,422,17373,1680,1513,346,4233,552,5792,569,4217,758,9120,96,14373,0,9931,771,1702,354,568,197,12992,401,567,222,4360,517,594,177,1975,334,575,20,30.7,3.0,6.2,1.4,19.5,2.5,15.2,1.5,7.5,1.3,15.9,0.2,25.1,0.0,17.6,1.4,7.8,1.6,1.1,0.4,22.7,0.7,2.2,0.9,16.9,2.0,2.7,0.8,9.1,1.5,1.0,0.0,0.4762,0.4603,0.2698,0.4286,0.3492,1.9841,0.2857,0.381,0.8413,0.6032,0.4127,0.6349,2.8731,0.7778,0.0794,0.0794,0.0794,0.5238,0.3492,0.746,0.6508,0.1746,2.4444,0.4603,7.381,0.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43724,2482,335,7718,404,2174,0,1026,112,89,80,127,150,1777,474,81,84,11.4,1.5,13.5,0.7,3.8,0.0,1.8,0.2,0.2,0.1,0.2,0.3,3.1,0.8,0.1,0.1
22,Louisiana,LA,22115,Vernon Parish,22115,"Vernon Parish, Louisiana",1326.726805540426,48452,0,21996,80,17726,416,13462,990,1033,141,4047,365,3681,382,3437,499,6305,44,12254,14,8700,549,1301,213,321,130,14637,146,477,86,4977,324,238,68,1425,228,1859,135,29.0,2.1,6.1,0.8,22.8,2.0,12.2,1.3,8.1,1.2,13.0,0.1,25.3,0.1,20.4,1.3,7.3,1.2,0.7,0.3,30.2,0.3,2.2,0.4,22.6,1.5,1.4,0.4,8.0,1.2,3.8,0.3,0.3968,0.4444,0.5238,0.2381,0.5714,2.1745,0.3175,0.0317,0.8889,0.8413,0.2222,0.4762,2.4603,0.4762,0.2063,0.2063,0.2063,0.5238,0.6032,0.1429,0.4762,0.6984,2.4445,0.4762,7.2856,0.3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47623,2497,292,6414,209,4664,0,783,107,452,111,176,26,2066,295,82,40,14.1,1.5,13.2,0.4,9.6,0.0,1.6,0.2,0.9,0.2,0.4,0.1,4.3,0.6,0.2,0.1
22,Louisiana,LA,22117,Washington Parish,22117,"Washington Parish, Louisiana",669.636803703344,45514,0,21420,36,17162,449,16436,1522,1966,430,4221,655,5303,621,3980,700,8422,131,10503,249,10378,963,1837,338,428,217,16249,207,394,214,5054,464,457,188,1730,357,1684,57,37.6,3.5,10.5,2.3,24.6,3.8,16.9,2.0,9.1,1.6,18.5,0.3,23.1,0.5,23.7,2.2,10.7,1.9,1.0,0.5,35.7,0.5,1.8,1.0,23.6,2.2,2.6,1.1,10.1,2.1,3.7,0.1,0.746,0.9048,0.6667,0.5238,0.8254,3.6667,0.8889,0.7302,0.4286,0.9524,0.8571,0.619,3.5873,0.9365,0.4127,0.4127,0.4127,0.5079,0.6667,0.6984,0.7778,0.6508,3.3016,0.9206,10.9683,0.9365,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,41923,5113,658,13809,270,1202,0,41,79,115,45,0,30,995,341,87,91,29.8,3.6,30.3,0.6,2.6,0.0,0.1,0.2,0.3,0.1,0.0,0.1,2.2,0.7,0.2,0.2
22,Louisiana,LA,22119,Webster Parish,22119,"Webster Parish, Louisiana",593.31837967436,36761,0,18325,35,14801,373,16025,1078,722,192,4448,429,3390,467,2601,466,7412,73,8390,39,5645,550,1134,244,106,121,14050,22,437,155,3778,470,335,205,1289,308,996,28,44.7,3.0,5.3,1.3,30.1,2.8,13.3,1.8,7.2,1.3,20.2,0.2,22.8,0.1,15.7,1.5,7.7,1.6,0.3,0.3,38.2,0.1,2.4,0.8,20.6,2.6,2.2,1.4,8.7,2.0,2.7,0.1,0.9048,0.254,0.9048,0.3175,0.3016,2.6827,0.5714,0.873,0.3651,0.2857,0.381,0.1746,2.0794,0.3175,0.4921,0.4921,0.4921,0.5873,0.5238,0.4603,0.5873,0.5079,2.6666,0.6349,7.9208,0.4921,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34866,5985,455,12323,164,828,0,93,62,81,62,7,10,698,172,20,30,40.4,2.9,33.5,0.4,2.3,0.0,0.3,0.2,0.2,0.2,0.0,0.1,1.9,0.5,0.1,0.1
22,Louisiana,LA,22121,West Baton Rouge Parish,22121,"West Baton Rouge Parish, Louisiana",192.34624222787,27377,0,11536,26,10080,311,5838,1082,1029,332,1840,375,2223,407,1735,409,3890,40,6410,72,3525,420,609,190,158,158,12550,63,397,191,2448,334,259,140,541,177,857,38,22.0,4.1,7.6,2.4,18.3,3.7,11.4,2.1,6.5,1.5,14.2,0.1,23.4,0.3,13.3,1.6,6.0,1.9,0.6,0.6,45.8,0.2,3.5,1.7,21.2,2.9,2.6,1.4,5.4,1.7,3.1,0.1,0.0794,0.6984,0.2222,0.1905,0.1587,1.3492,0.127,0.1111,0.4921,0.0794,0.0794,0.381,1.143,0.0,0.6984,0.6984,0.6984,0.6825,0.5397,0.6984,0.1905,0.5873,2.6984,0.6667,5.889,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26801,1179,267,11214,187,919,0,129,148,0,26,0,26,271,156,17,29,11.7,2.6,41.0,0.7,3.4,0.0,0.5,0.5,0.0,0.2,0.0,0.2,1.0,0.6,0.1,0.1
22,Louisiana,LA,22123,West Carroll Parish,22123,"West Carroll Parish, Louisiana",359.685739387442,9800,0,4702,25,3785,163,3294,463,173,84,587,131,1259,225,814,260,1918,48,2265,0,1599,252,293,111,45,85,2019,7,12,23,1431,185,69,62,135,56,283,45,34.6,4.9,4.6,2.2,15.5,3.4,18.4,3.3,8.5,2.7,19.6,0.5,23.1,0.0,16.8,2.6,7.8,2.9,0.5,0.9,20.6,0.1,0.3,0.5,30.4,3.9,1.8,1.6,3.6,1.5,2.9,0.5,0.6349,0.1587,0.0952,0.6508,0.7143,2.2539,0.3968,0.8571,0.4286,0.4921,0.4127,0.3492,2.5397,0.5873,0.0476,0.0476,0.0476,0.0794,0.8413,0.254,0.0317,0.5397,1.7461,0.1429,6.5873,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8280,1475,196,1509,84,412,0,1,2,8,13,7,12,50,72,32,36,39.0,4.9,15.4,0.9,4.2,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.5,0.7,0.3,0.4
22,Louisiana,LA,22125,West Feliciana Parish,22125,"West Feliciana Parish, Louisiana",403.316072340622,15358,0,5086,56,3822,233,2157,743,553,265,663,249,1981,276,606,278,2463,118,2476,0,1573,353,316,211,51,108,7354,20,324,194,1092,305,1,22,149,113,3659,159,18.3,6.3,8.9,4.6,17.3,6.4,16.6,2.3,5.1,2.4,16.0,0.8,16.1,0.0,13.4,3.0,8.3,5.5,0.3,100.0,47.9,0.1,6.4,3.8,21.5,6.0,0.0,0.6,3.9,2.9,23.8,1.0,0.0317,0.8254,0.1429,0.4762,0.0317,1.5079,0.1746,0.4444,0.0,0.0952,0.5079,0.1746,1.2221,0.0159,0.7778,0.7778,0.7778,0.9048,0.5556,0.0,0.0794,0.9841,2.5239,0.5238,6.0317,0.1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,15970,812,266,6794,171,225,124,0,22,92,67,0,22,243,96,0,22,21.2,6.4,44.2,1.1,1.5,0.8,0.0,0.3,0.6,0.4,0.0,0.3,1.6,0.6,0.0,0.3
22,Louisiana,LA,22127,Winn Parish,22127,"Winn Parish, Louisiana",950.003070224034,13665,0,6400,34,4882,220,3830,522,200,78,851,200,1578,254,1203,285,2537,85,2814,8,2396,304,331,115,173,129,4780,15,23,34,1516,254,38,32,461,140,1627,70,31.9,4.3,4.0,1.5,17.4,4.0,16.1,2.6,9.9,2.4,18.6,0.6,20.6,0.1,19.8,2.5,6.8,2.3,1.3,1.0,35.0,0.1,0.4,0.5,23.7,3.9,0.8,0.7,9.4,2.8,11.9,0.5,0.5079,0.0476,0.1587,0.4603,0.9524,2.1269,0.3016,0.746,0.1111,0.7778,0.1587,0.6984,2.492,0.5556,0.3651,0.3651,0.3651,0.127,0.6825,0.0159,0.7143,0.873,2.4127,0.4286,7.3967,0.3968,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12988,1138,255,4064,208,444,181,34,31,19,23,0,22,211,60,8,16,23.3,5.2,29.7,1.5,3.2,1.3,0.2,0.2,0.1,0.2,0.0,0.3,1.5,0.4,0.1,0.1
