ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
51,Virginia,VA,51510,Alexandria City,51510,"Alexandria city, Virginia",14.935328066476,157594,0,80253,91,74818,607,20824,1968,3197,434,18306,1232,7557,838,13473,1407,19445,45,28559,75,11145,862,3231,480,6839,969,77035,545,42481,1167,16,20,3136,526,8235,821,1521,30,13.4,1.3,3.2,0.4,24.5,1.6,6.3,0.7,8.8,0.9,12.3,0.1,18.1,0.1,7.3,0.6,4.3,0.6,4.7,0.7,48.9,0.3,53.0,1.5,0.0,0.1,4.2,0.7,11.0,1.1,1.0,0.0,0.2121,0.1894,0.7045,0.1136,0.7727,1.9923,0.3106,0.0682,0.2727,0.0227,0.3258,0.9545,1.6439,0.0985,0.8409,0.8409,0.8409,0.9924,0.0,0.9697,0.9167,0.2348,3.1136,0.803,7.5907,0.4773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,4,158683,4733,665,32867,669,26092,0,9913,497,215,96,37,39,7246,909,665,248,6.3,0.9,20.9,0.4,16.6,0.0,6.3,0.3,0.1,0.1,0.0,0.1,4.6,0.6,0.4,0.2
51,Virginia,VA,51520,Bristol City,51520,"Bristol city, Virginia",12.871184689358,17036,0,8671,20,7299,256,5192,674,321,153,1834,317,1694,308,2300,424,4000,170,3393,84,3635,438,551,203,52,90,2281,165,736,215,78,58,128,86,751,206,287,9,31.0,4.0,4.1,2.0,25.1,4.3,13.8,2.5,13.7,2.5,23.5,1.0,19.9,0.5,21.6,2.6,7.6,2.8,0.3,0.6,13.4,1.0,8.5,2.5,0.9,0.7,1.8,1.2,10.3,2.8,1.7,0.1,0.8788,0.4318,0.7273,0.7273,0.9773,3.7425,0.8561,0.7803,0.5455,0.9091,0.7955,0.2348,3.2652,0.9015,0.2197,0.2197,0.2197,0.7197,0.1515,0.6136,0.8788,0.4015,2.7651,0.6515,9.9925,0.7803,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,20743,1802,309,1066,269,445,0,50,57,0,21,1,3,608,258,111,154,24.7,4.0,6.3,1.6,2.6,0.0,0.3,0.3,0.0,0.2,0.0,0.1,3.6,1.5,0.7,0.9
51,Virginia,VA,51530,Buena Vista City,51530,"Buena Vista city, Virginia",6.4381550967039995,6639,0,2941,16,2655,160,1781,521,42,51,769,224,754,228,421,211,1186,38,1419,106,1060,264,316,128,0,76,907,60,115,76,124,80,25,42,132,83,559,35,29.3,8.6,1.3,1.6,29.0,8.3,18.7,5.6,6.4,3.2,17.9,0.6,21.4,1.6,16.2,4.0,11.9,4.8,0.0,1.2,13.7,0.9,4.0,2.6,4.2,2.7,0.9,1.6,5.0,3.1,8.4,0.5,0.7879,0.0,0.8333,0.9167,0.3561,2.894,0.6439,0.3485,0.6742,0.5909,0.9848,0.0,2.5984,0.6061,0.2348,0.2348,0.2348,0.5379,0.4318,0.25,0.4242,0.8636,2.5075,0.553,8.2347,0.6061,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,6729,431,153,275,195,98,80,30,41,8,19,15,15,458,204,23,30,16.2,5.8,4.1,2.9,1.5,1.2,0.5,0.6,0.1,0.3,0.2,0.2,6.9,3.1,0.3,0.5
51,Virginia,VA,51540,Charlottesville City,51540,"Charlottesville city, Virginia",10.245066376322,46289,0,21425,90,19511,360,13092,988,1292,371,6919,583,2359,467,2877,532,5853,105,7200,21,4138,381,1121,228,852,308,16081,226,4829,486,200,104,309,122,2293,353,2935,158,30.1,2.3,5.1,1.4,35.5,2.9,8.0,1.6,6.3,1.2,12.6,0.2,15.6,0.1,9.0,0.8,5.8,1.2,1.9,0.7,34.7,0.5,22.6,2.3,0.9,0.5,1.6,0.6,11.8,1.8,6.3,0.3,0.8485,0.6439,0.9621,0.2576,0.3182,3.0303,0.6515,0.0833,0.0909,0.0682,0.5758,0.8182,1.6364,0.0909,0.6061,0.6061,0.6061,0.9545,0.1515,0.5,0.947,0.8106,3.3636,0.9015,8.6364,0.6591,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,69526,2231,297,7862,331,2705,0,3237,201,70,42,0,28,1914,410,293,206,11.4,1.5,17.0,0.7,5.8,0.0,7.0,0.4,0.2,0.1,0.0,0.1,4.1,0.9,0.6,0.4
51,Virginia,VA,51550,Chesapeake City,51550,"Chesapeake city, Virginia",338.456261459406,249377,0,95076,70,91368,612,32359,2575,6202,838,23473,1393,11245,913,15851,1420,34375,53,60104,47,27658,1511,7977,752,3456,754,111794,964,7509,799,1658,349,1321,340,4053,496,4658,92,13.2,1.1,5.0,0.7,25.7,1.5,6.7,0.5,6.7,0.6,13.8,0.1,24.1,0.1,11.7,0.6,8.7,0.8,1.5,0.3,44.8,0.4,7.9,0.8,1.7,0.4,1.4,0.4,4.4,0.5,1.9,0.0,0.2045,0.6212,0.75,0.1515,0.4015,2.1287,0.3636,0.1288,0.8864,0.1818,0.8864,0.7348,2.8182,0.7576,0.7879,0.7879,0.7879,0.7045,0.2803,0.4015,0.3182,0.4697,2.1742,0.3258,7.909,0.5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236982,6818,682,71264,1008,17578,0,9041,591,200,105,144,110,12018,1249,1549,605,7.5,0.7,28.6,0.4,7.0,0.0,3.6,0.2,0.1,0.1,0.1,0.1,4.8,0.5,0.6,0.2
51,Virginia,VA,51570,Colonial Heights City,51570,"Colonial Heights city, Virginia",7.51947544672,18158,0,8123,22,7612,186,2584,456,566,217,2040,319,1085,235,1306,428,3405,74,4241,24,2879,385,867,175,263,127,5620,21,616,242,28,46,87,68,501,147,183,9,14.5,2.6,6.1,2.3,26.8,4.1,8.5,1.8,7.3,2.4,18.8,0.4,23.4,0.1,16.1,2.2,11.4,2.3,1.5,0.7,31.0,0.1,7.6,3.0,0.3,0.6,1.1,0.9,6.6,1.9,1.0,0.0,0.2576,0.8182,0.7652,0.2803,0.5455,2.6668,0.5682,0.4091,0.8561,0.5758,0.9697,0.7348,3.5455,0.9545,0.5303,0.5303,0.5303,0.6894,0.0606,0.3106,0.6364,0.2348,1.9318,0.2045,8.6744,0.6667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21963,1139,236,3009,250,1316,0,656,79,40,51,0,21,595,264,4,9,15.0,3.1,16.6,1.4,7.2,0.0,3.6,0.4,0.2,0.3,0.0,0.2,3.3,1.5,0.0,0.1
51,Virginia,VA,51580,Covington City,51580,"Covington city, Virginia",5.468687723884,5722,0,3049,13,2503,145,1442,330,62,70,521,151,454,160,475,176,1092,64,1285,7,740,169,204,95,14,77,1127,6,30,27,177,84,0,26,213,94,88,3,25.7,5.9,2.6,2.9,20.8,5.9,11.4,4.0,8.4,3.1,19.1,1.1,22.5,0.1,13.1,3.0,8.1,3.8,0.3,1.4,19.7,0.1,1.0,0.9,5.8,2.8,0.0,1.0,8.5,3.7,1.5,0.1,0.6667,0.0758,0.4015,0.553,0.7121,2.4091,0.4545,0.4318,0.7727,0.3636,0.8333,0.2348,2.6362,0.6439,0.3636,0.3636,0.3636,0.2121,0.4697,0.0,0.7955,0.3561,1.8334,0.1742,7.2423,0.3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560,476,145,754,158,136,94,64,15,0,19,0,19,173,135,0,19,19.0,5.7,13.2,2.8,2.4,1.6,1.1,0.3,0.0,0.7,0.0,0.7,3.0,2.4,0.0,0.7
51,Virginia,VA,51590,Danville City,51590,"Danville city, Virginia",42.797292019346,42507,0,22291,60,18755,395,15819,1174,1024,229,6316,543,4590,493,3752,539,8948,89,9334,14,7934,626,1761,300,554,219,25296,48,2909,431,869,186,360,185,2611,379,1608,18,38.7,2.9,5.8,1.3,33.7,2.8,15.6,1.7,9.1,1.3,21.1,0.2,22.0,0.1,19.2,1.5,9.4,1.6,1.4,0.5,59.5,0.1,13.1,1.9,3.9,0.8,1.9,1.0,13.9,2.0,3.8,0.0,0.9848,0.7727,0.9091,0.7803,0.7955,4.2424,0.9773,0.5758,0.7121,0.7803,0.9015,0.6818,3.6515,0.9773,0.9242,0.9242,0.9242,0.803,0.4091,0.6515,0.9697,0.697,3.5303,0.9621,12.3484,0.9924,1,0,1,0,0,2,0,0,0,1,0,1,1,1,0,0,0,1,0,1,5,54303,4764,498,21218,363,2089,0,588,39,30,26,6,7,1306,366,59,47,25.4,2.5,49.9,0.9,4.9,0.0,1.4,0.1,0.1,0.1,0.0,0.1,3.1,0.9,0.1,0.1
51,Virginia,VA,51595,Emporia City,51595,"Emporia city, Virginia",6.903917275242,5680,0,2810,248,2245,229,1939,492,164,95,832,219,882,246,258,117,1007,161,1509,169,1261,325,296,134,60,101,4343,275,87,65,54,48,0,26,360,133,233,4,35.8,9.1,7.0,4.2,37.1,9.0,23.1,6.0,4.7,2.1,17.7,2.8,26.6,3.0,23.1,5.9,13.2,5.8,1.1,1.9,76.5,4.8,3.1,2.3,1.9,1.7,0.0,1.2,16.0,5.8,4.1,0.1,0.9242,0.9091,0.9773,0.9773,0.0985,3.8864,0.8864,0.3333,0.9848,0.947,1.0,0.6515,3.9166,1.0,0.9924,0.9924,0.9924,0.4091,0.303,0.0,0.9924,0.7348,2.4393,0.4848,11.2347,0.9621,1,1,1,1,0,4,0,1,1,1,0,3,1,1,0,0,0,1,0,1,9,6601,407,118,3426,326,266,200,44,64,0,19,0,19,607,270,0,19,18.1,5.5,60.3,5.7,4.7,3.5,0.8,1.1,0.0,0.7,0.0,0.7,10.7,4.7,0.0,0.7
51,Virginia,VA,51600,Fairfax City,51600,"Fairfax city, Virginia",6.240923384248,24242,0,9323,38,9129,111,3386,642,502,154,1781,307,1268,371,1503,368,3498,42,5605,0,1700,309,259,112,1270,309,11322,61,2049,279,0,25,416,145,562,179,666,14,14.5,2.7,3.7,1.1,19.5,3.4,7.8,2.3,6.3,1.6,14.4,0.2,23.1,0.0,7.2,1.3,2.8,1.2,5.7,1.4,46.7,0.3,22.0,3.0,0.0,0.4,4.5,1.6,6.2,1.9,2.7,0.1,0.2576,0.3258,0.3182,0.2424,0.3182,1.4622,0.197,0.1591,0.8106,0.0152,0.0909,0.9621,2.0379,0.197,0.8182,0.8182,0.8182,0.947,0.0,0.9773,0.5909,0.5758,3.091,0.7955,7.4093,0.4545,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,3,35884,329,187,1423,120,4397,0,4230,254,30,41,0,25,1075,275,167,156,3.6,2.0,5.9,0.5,18.1,0.0,17.4,1.0,0.1,0.2,0.0,0.2,4.4,1.1,0.7,0.6
51,Virginia,VA,51610,Falls Church City,51610,"Falls Church city, Virginia",2.046441758724,14576,0,6127,16,5740,151,561,225,507,204,874,205,252,92,135,67,2001,99,3540,0,1134,228,350,122,309,138,4523,125,2712,260,5,8,183,88,326,130,76,9,3.9,1.5,6.0,2.4,15.2,3.5,2.6,1.0,0.9,0.5,13.7,0.7,24.3,0.0,7.9,1.6,6.1,2.1,2.2,1.0,31.0,0.9,44.3,4.2,0.1,0.1,3.2,1.5,5.7,2.2,0.5,0.1,0.0,0.7879,0.0606,0.0,0.0,0.8485,0.0606,0.1212,0.8939,0.0379,0.6212,0.8561,2.5303,0.5758,0.5303,0.5303,0.5303,0.9848,0.0379,0.9015,0.553,0.1061,2.5833,0.5833,6.4924,0.2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,20021,190,103,669,90,1640,0,1279,138,0,21,0,21,810,171,125,113,3.3,1.8,4.6,0.6,11.3,0.0,8.8,0.9,0.0,0.3,0.0,0.3,5.6,1.2,0.9,0.8
51,Virginia,VA,51620,Franklin City,51620,"Franklin city, Virginia",8.277338460134,8194,0,3892,19,3349,213,2555,604,192,113,966,215,891,209,247,92,1553,0,2105,0,1500,307,186,99,16,76,5085,19,175,113,39,41,117,115,364,112,134,4,31.8,7.5,5.3,2.9,28.8,6.2,15.7,3.8,3.1,1.1,19.0,0.0,25.7,0.0,18.6,3.8,5.6,2.9,0.2,100.0,62.1,0.2,4.5,2.9,1.0,1.1,3.5,3.4,10.9,3.3,1.6,0.0,0.8939,0.697,0.8182,0.7879,0.0303,3.2273,0.7348,0.4242,0.9621,0.7652,0.5303,0.1742,2.856,0.7727,0.947,0.947,0.947,0.5833,0.1742,0.947,0.9091,0.3788,2.9924,0.7576,10.0227,0.7955,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,2,4,9338,497,139,4212,314,269,204,276,229,0,19,0,19,328,181,0,19,14.8,4.2,51.4,3.8,3.3,2.5,3.4,2.8,0.0,0.5,0.0,0.5,4.0,2.2,0.0,0.5
51,Virginia,VA,51630,Fredericksburg City,51630,"Fredericksburg city, Virginia",10.450429396898,28258,0,12118,38,11276,229,5925,780,806,263,3301,452,1260,246,2385,450,3157,108,5904,29,3281,466,910,233,916,351,12174,123,4004,478,56,48,395,192,1042,251,2367,60,22.9,3.0,5.2,1.7,29.3,4.0,7.5,1.4,8.5,1.6,11.2,0.4,20.9,0.1,11.7,1.7,8.1,2.1,3.5,1.3,43.1,0.4,33.0,3.9,0.5,0.4,3.5,1.7,9.2,2.2,8.4,0.2,0.5909,0.6591,0.8485,0.2273,0.7348,3.0606,0.6667,0.053,0.6364,0.1818,0.8333,0.9167,2.6212,0.6288,0.7652,0.7652,0.7652,0.9773,0.1061,0.947,0.8409,0.8636,3.7349,0.9924,10.1819,0.8182,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,3,42999,1080,217,5838,501,3308,0,1068,90,50,41,0,25,1725,516,185,142,9.6,1.9,20.7,1.8,11.7,0.0,3.8,0.3,0.2,0.1,0.0,0.1,6.1,1.8,0.7,0.5
51,Virginia,VA,51640,Galax City,51640,"Galax city, Virginia",8.236357593854,6687,0,3169,232,2618,237,2410,448,128,91,675,200,876,205,928,302,1259,186,1698,209,956,192,191,111,188,128,1962,275,217,120,261,110,44,37,254,121,339,8,37.7,7.0,4.4,3.1,25.8,7.3,19.8,4.5,14.4,4.7,18.8,2.8,25.4,3.1,14.8,3.0,7.3,4.2,3.0,2.1,29.3,4.1,6.9,3.8,8.2,3.4,1.6,1.4,9.7,4.3,5.1,0.1,0.9621,0.5152,0.7576,0.947,0.9848,4.1667,0.947,0.4091,0.9394,0.4773,0.75,0.9015,3.4773,0.9394,0.5076,0.5076,0.5076,0.6742,0.5152,0.5,0.8485,0.7879,3.3258,0.8788,11.4774,0.9773,1,0,0,1,1,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,5,10157,432,134,339,136,1379,242,25,28,16,23,24,38,164,126,15,26,16.5,4.8,5.1,2.0,20.6,3.6,0.4,0.4,0.2,0.3,0.4,0.6,2.5,1.9,0.2,0.4
51,Virginia,VA,51650,Hampton City,51650,"Hampton city, Virginia",51.46068421673,137217,0,62372,62,57470,608,30359,2047,4366,517,19955,1270,6706,677,9233,885,21761,84,29283,57,20976,1178,5530,646,1026,308,87308,241,8231,825,976,282,1113,283,4346,646,4083,91,22.8,1.5,6.5,0.8,34.7,2.2,7.2,0.7,7.1,0.7,15.9,0.1,21.3,0.1,16.1,0.9,9.6,1.1,0.8,0.2,63.6,0.2,13.2,1.3,1.6,0.5,2.0,0.5,7.6,1.1,3.0,0.1,0.5833,0.8636,0.9318,0.2045,0.5152,3.0984,0.6894,0.2273,0.6591,0.5758,0.9242,0.5606,2.947,0.803,0.9621,0.9621,0.9621,0.8106,0.2576,0.6894,0.7121,0.6061,3.0758,0.7879,10.0833,0.8106,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,133928,6367,669,65904,1136,9028,0,2862,310,306,101,93,49,7930,1026,1185,659,11.1,1.2,48.0,0.8,6.6,0.0,2.1,0.2,0.2,0.1,0.1,0.1,5.8,0.7,0.9,0.5
51,Virginia,VA,51660,Harrisonburg City,51660,"Harrisonburg city, Virginia",17.335544663046,51784,0,18599,59,17142,326,17175,1133,1787,398,5460,575,4306,497,5420,800,4975,160,8497,15,5939,588,1097,239,3657,596,18755,179,3703,413,196,105,567,180,1237,252,7346,115,38.6,2.5,6.7,1.5,31.9,3.3,16.4,1.9,10.6,1.6,9.6,0.3,16.4,0.1,11.6,1.1,6.4,1.4,7.4,1.2,36.2,0.3,19.9,2.2,1.1,0.6,3.3,1.0,7.2,1.5,14.2,0.2,0.9773,0.8939,0.8712,0.8182,0.8939,4.4545,0.9924,0.0076,0.1364,0.1515,0.6591,0.9848,1.9394,0.1439,0.6288,0.6288,0.6288,0.9167,0.1894,0.9242,0.6894,0.9318,3.6515,0.9848,10.6742,0.8939,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,3,5,75246,3101,426,3610,358,10762,0,1625,267,17,26,0,31,2383,419,358,200,18.1,2.4,7.0,0.7,20.8,0.0,3.1,0.5,0.0,0.1,0.0,0.1,4.6,0.8,0.7,0.4
51,Virginia,VA,51670,Hopewell City,51670,"Hopewell city, Virginia",10.354357180646,23046,0,10415,25,9348,288,8322,1038,919,273,3289,442,1971,354,1568,321,3384,56,5895,83,3703,472,902,222,170,137,13246,202,1023,252,171,131,269,167,840,258,232,4,36.5,4.5,8.8,2.6,35.2,4.6,13.1,2.4,6.9,1.4,14.7,0.2,25.6,0.4,16.4,2.1,9.7,2.4,0.8,0.6,57.5,0.9,9.9,2.4,1.6,1.3,2.8,1.8,9.0,2.7,1.0,0.0,0.9318,0.9545,0.9545,0.6439,0.4394,3.9241,0.9091,0.1818,0.9545,0.5985,0.947,0.5606,3.2424,0.8939,0.8864,0.8864,0.8864,0.7424,0.2576,0.8561,0.8258,0.2348,2.9167,0.7121,10.9696,0.9242,1,1,1,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,5,21293,1306,272,9648,372,2043,0,219,128,5,8,0,25,1305,402,26,42,14.0,2.9,41.9,1.6,8.9,0.0,1.0,0.6,0.0,0.1,0.0,0.2,5.7,1.7,0.1,0.2
51,Virginia,VA,51678,Lexington City,51678,"Lexington city, Virginia",2.499238246,7346,0,2525,309,1991,251,815,310,71,68,435,182,128,77,154,83,1075,205,526,153,847,252,60,67,0,76,1393,365,144,84,0,19,0,26,220,107,3161,119,19.5,7.4,2.5,2.3,21.8,8.7,3.8,2.3,2.1,1.1,14.6,2.8,7.2,2.1,11.7,3.5,3.1,3.3,0.0,1.1,19.0,5.0,5.7,3.3,0.0,1.6,0.0,1.3,11.0,4.9,43.0,1.6,0.447,0.0682,0.5152,0.0076,0.0076,1.0456,0.1136,0.1667,0.0,0.1818,0.1061,0.0,0.4546,0.0,0.3409,0.3409,0.3409,0.6288,0.0,0.0,0.9167,1.0,2.5455,0.5606,4.3866,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,13127,281,126,380,199,373,168,231,80,18,21,0,19,335,170,56,71,14.1,6.0,5.2,2.7,5.1,2.3,3.1,1.1,0.2,0.3,0.0,0.5,4.6,2.3,0.8,1.0
51,Virginia,VA,51680,Lynchburg City,51680,"Lynchburg city, Virginia",48.976432905962,79166,0,33821,120,28910,607,18649,1609,2095,465,8705,750,4278,488,5305,535,11308,99,15006,28,9864,727,2744,496,435,232,30758,412,6422,617,381,175,543,181,3064,364,10630,259,27.2,2.3,5.4,1.2,30.1,2.5,9.7,1.1,6.9,0.7,14.3,0.1,19.0,0.1,12.8,0.9,9.5,1.7,0.6,0.3,38.9,0.5,19.0,1.8,1.1,0.5,1.8,0.6,10.6,1.2,13.4,0.3,0.7121,0.7045,0.8636,0.3561,0.4394,3.0757,0.6742,0.1515,0.3864,0.3333,0.9091,0.4394,2.2197,0.3106,0.6667,0.6667,0.6667,0.9091,0.1894,0.6136,0.9015,0.9091,3.5227,0.947,9.4848,0.7424,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3,4,111396,2757,346,21674,384,3688,0,1701,255,94,48,151,132,2806,436,644,363,9.5,1.2,27.4,0.5,4.7,0.0,2.1,0.3,0.1,0.1,0.2,0.2,3.5,0.6,0.8,0.5
51,Virginia,VA,51683,Manassas City,51683,"Manassas city, Virginia",9.842993653194,42620,0,14345,61,13840,226,4440,872,787,234,3218,446,3923,599,8380,1023,4569,212,11235,24,3677,560,587,186,5222,669,26513,177,2306,338,141,84,636,203,510,157,79,5,10.5,2.1,3.3,1.0,23.3,3.2,14.2,2.2,19.7,2.4,10.7,0.5,26.4,0.1,8.6,1.3,4.2,1.3,13.3,1.7,62.2,0.4,16.1,2.4,1.0,0.6,4.6,1.5,3.7,1.1,0.2,0.0,0.0985,0.2273,0.6212,0.75,1.0,2.697,0.5758,0.0379,0.9773,0.053,0.3182,1.0,2.3864,0.4697,0.9545,0.9545,0.9545,0.8636,0.1742,0.9848,0.2348,0.053,2.3104,0.3864,8.3483,0.6288,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,0,1,0,0,1,5,48804,601,198,5552,467,16527,0,2536,213,46,44,11,21,1658,522,183,173,4.3,1.4,13.0,1.1,38.8,0.0,6.0,0.5,0.1,0.1,0.0,0.1,3.9,1.2,0.4,0.4
51,Virginia,VA,51685,Manassas Park City,51685,"Manassas Park city, Virginia",3.033814997896,17123,0,5493,25,5221,153,2994,885,325,189,1717,412,2263,521,3281,756,1679,183,4159,0,1980,357,234,105,1671,462,11975,30,1172,265,0,21,469,272,248,132,0,21,17.6,5.2,3.2,1.8,32.9,7.8,19.9,4.5,19.2,4.4,9.8,1.1,24.3,0.0,11.6,2.1,4.4,2.0,10.5,2.9,69.9,0.2,21.3,4.8,0.0,0.7,8.9,5.2,4.8,2.5,0.0,0.1,0.3788,0.1894,0.8939,0.9545,0.9924,3.409,0.7727,0.0152,0.8939,0.1515,0.3409,0.9924,2.3939,0.4773,0.9848,0.9848,0.9848,0.9318,0.0,1.0,0.4091,0.0,2.3409,0.4167,9.1286,0.7121,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,0,1,0,0,2,6,12131,260,144,2121,224,7175,0,1890,132,0,21,0,21,774,247,15,25,5.0,2.8,12.4,1.3,41.9,0.0,11.0,0.8,0.0,0.2,0.0,0.2,4.5,1.4,0.1,0.1
51,Virginia,VA,51690,Martinsville City,51690,"Martinsville city, Virginia",10.955508342096,13539,0,7042,33,5628,255,4956,667,247,115,1960,319,1207,218,1365,308,2401,40,3440,0,2748,345,507,167,195,120,7765,94,829,245,137,79,42,39,744,222,467,9,37.9,5.1,4.3,2.0,34.8,5.4,13.5,2.3,10.4,2.4,17.7,0.3,25.4,0.0,21.0,2.6,9.0,2.9,1.5,1.0,57.4,0.7,11.8,3.5,1.9,1.1,0.7,0.7,13.2,3.8,3.4,0.1,0.9697,0.4924,0.9394,0.6742,0.8712,3.9469,0.9242,0.3333,0.9394,0.8788,0.8939,0.7348,3.7802,0.9924,0.8788,0.8788,0.8788,0.7727,0.303,0.1667,0.9621,0.6364,2.8409,0.6742,11.4468,0.9697,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,18290,1190,269,5995,292,947,0,107,110,79,92,9,15,512,249,116,116,21.1,4.5,44.3,2.2,7.0,0.0,0.8,0.8,0.6,0.7,0.1,0.1,3.8,1.8,0.9,0.9
51,Virginia,VA,51700,Newport News City,51700,"Newport News city, Virginia",68.995891104322,185118,0,81681,63,75465,577,41295,2446,5041,555,26485,1343,9950,1056,14987,1226,24794,68,42864,72,25202,1070,7258,694,2486,542,109510,397,14967,937,2055,352,1821,355,7304,704,7396,158,23.2,1.4,5.6,0.6,35.1,1.8,8.3,0.9,8.6,0.7,13.4,0.1,23.2,0.1,14.4,0.6,9.6,0.9,1.4,0.3,59.2,0.2,18.3,1.1,2.5,0.4,2.4,0.5,9.7,0.9,4.0,0.1,0.6061,0.7348,0.947,0.2727,0.7424,3.303,0.75,0.1061,0.8409,0.4318,0.9242,0.6818,2.9848,0.8182,0.9167,0.9167,0.9167,0.8864,0.3561,0.8409,0.8485,0.7121,3.644,0.9773,10.8485,0.9091,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,213952,11089,764,75088,936,18290,0,6318,304,269,122,159,158,7939,996,1447,483,14.7,1.0,40.6,0.5,9.9,0.0,3.4,0.2,0.1,0.1,0.1,0.1,4.3,0.5,0.8,0.3
